index,ecg_value,gsr_value,par,q_status,a_status
332,0.000000,0.289345,1,0,0
333,0.000000,0.289345,0,0,0
334,0.031281,0.289345,1,0,0
335,1.000000,0.289345,0,0,0
336,1.000000,0.289345,1,0,0
337,0.000000,0.289345,0,0,0
338,0.000000,0.289345,1,0,0
339,0.000000,0.289345,0,0,0
340,0.621701,0.289345,1,0,0
341,1.000000,0.289345,0,0,0
342,0.214076,0.289345,1,0,0
343,0.000000,0.288368,0,0,0
344,0.000000,0.288368,1,0,0
345,0.000000,0.288368,0,0,0
346,0.770283,0.288368,1,0,0
347,0.501466,0.288368,0,0,0
348,0.000000,0.288368,1,0,0
349,0.000000,0.288368,0,0,0
350,0.000000,0.288368,1,0,0
351,1.000000,0.288368,0,0,0
352,1.000000,0.288368,1,0,0
353,0.266862,0.288368,0,0,0
354,0.000000,0.288368,1,0,0
355,0.000000,0.288368,0,0,0
356,1.000000,0.288368,1,0,0
357,1.000000,0.288368,0,0,0
358,0.443793,0.288368,1,0,0
359,0.000000,0.288368,0,0,0
360,0.000000,0.288368,1,0,0
361,1.000000,0.288368,0,0,0
362,1.000000,0.288368,1,0,0
363,1.000000,0.288368,0,0,0
364,0.000000,0.288368,1,0,0
365,0.000000,0.288368,0,0,0
366,1.000000,0.288368,1,0,0
367,1.000000,0.288368,0,0,0
368,1.000000,0.288368,1,0,0
369,0.236559,0.288368,0,0,0
370,0.000000,0.288368,1,0,0
371,1.000000,0.288368,0,0,0
372,1.000000,0.288368,1,0,0
373,1.000000,0.288368,0,0,0
374,0.520039,0.288368,1,0,0
375,0.274682,0.288368,0,0,0
376,1.000000,0.288368,1,0,0
377,1.000000,0.288368,0,0,0
378,1.000000,0.288368,1,0,0
379,0.691105,0.288368,0,0,0
380,0.148583,0.288368,1,0,0
381,1.000000,0.288368,0,0,0
382,1.000000,0.288368,1,0,0
383,1.000000,0.288368,0,0,0
384,0.485826,0.288368,1,0,0
385,0.555230,0.288368,0,0,0
386,1.000000,0.288368,1,0,0
387,1.000000,0.288368,0,0,0
388,1.000000,0.288368,1,0,0
389,0.597263,0.288368,0,0,0
390,0.000000,0.288368,1,0,0
391,1.000000,0.288368,0,0,0
392,1.000000,0.288368,1,0,0
393,1.000000,0.288368,0,0,0
394,0.324536,0.288368,1,0,0
395,0.000000,0.288368,0,0,0
396,0.115347,0.288368,1,0,0
397,1.000000,0.288368,0,0,0
398,1.000000,0.288368,1,0,0
399,0.174976,0.288368,0,0,0
400,0.000000,0.287390,1,0,0
401,0.000000,0.288368,0,0,0
402,0.120235,0.288368,1,0,0
403,1.000000,0.288368,0,0,0
404,0.594330,0.287390,1,0,0
405,0.000000,0.287390,0,0,0
406,0.000000,0.287390,1,0,0
407,0.000000,0.287390,0,0,0
408,0.478983,0.287390,1,0,0
409,1.000000,0.287390,0,0,0
410,0.295210,0.287390,1,0,0
411,0.000000,0.287390,0,0,0
412,0.000000,0.287390,1,0,0
413,0.790811,0.287390,0,0,0
414,1.000000,0.287390,1,0,0
415,0.412512,0.287390,0,0,0
416,0.000000,0.287390,1,0,0
417,0.000000,0.287390,0,0,0
418,0.530792,0.287390,1,0,0
419,1.000000,0.287390,0,0,0
420,1.000000,0.287390,1,0,0
421,0.065494,0.287390,0,0,0
422,0.000000,0.287390,1,0,0
423,0.125122,0.287390,0,0,0
424,1.000000,0.287390,1,0,0
425,1.000000,0.287390,0,0,0
426,0.069404,0.287390,1,0,0
427,0.000000,0.287390,0,0,0
428,0.000000,0.287390,1,0,0
429,0.602151,0.287390,0,0,0
430,1.000000,0.287390,1,0,0
431,0.223851,0.287390,0,0,0
432,0.000000,0.287390,1,0,0
433,0.000000,0.287390,0,0,0
434,0.475073,0.287390,1,0,0
435,1.000000,0.287390,0,0,0
436,1.000000,0.287390,1,0,0
437,0.000000,0.286413,0,0,0
438,0.000000,0.286413,1,0,0
439,0.000000,0.287390,0,0,0
440,1.000000,0.287390,1,0,0
441,1.000000,0.287390,0,0,0
442,0.003910,0.286413,1,0,0
443,0.000000,0.286413,0,0,0
444,0.050831,0.286413,1,0,0
445,1.000000,0.287390,0,0,0
446,1.000000,0.287390,1,0,0
447,0.000000,0.286413,0,0,0
448,0.000000,0.286413,1,0,0
449,0.000000,0.286413,0,0,0
450,0.648094,0.286413,1,0,0
451,1.000000,0.286413,0,0,0
452,0.000000,0.286413,1,0,0
453,0.000000,0.286413,0,0,0
454,0.043011,0.286413,1,0,0
455,1.000000,0.286413,0,0,0
456,1.000000,0.286413,1,0,0
457,0.801564,0.286413,0,0,0
458,0.000000,0.286413,1,0,0
459,0.000000,0.286413,0,0,0
460,1.000000,0.286413,1,0,0
461,1.000000,0.286413,0,0,0
462,0.414467,0.286413,1,0,0
463,0.000000,0.286413,0,0,0
464,0.000000,0.286413,1,0,0
465,0.585533,0.286413,0,0,0
466,1.000000,0.286413,1,0,0
467,1.000000,0.286413,0,0,0
468,0.000000,0.286413,1,0,0
469,0.000000,0.286413,0,0,0
470,0.598240,0.286413,1,0,0
471,1.000000,0.286413,0,0,0
472,0.563050,0.286413,1,0,0
473,0.000000,0.286413,0,0,0
474,0.000000,0.286413,1,0,0
475,0.017595,0.286413,0,0,0
476,1.000000,0.286413,1,0,0
477,0.925709,0.286413,0,0,0
478,0.000000,0.286413,1,0,0
479,0.000000,0.286413,0,0,0
480,0.000000,0.286413,1,0,0
481,1.000000,0.286413,0,0,0
482,1.000000,0.286413,1,0,0
483,0.312805,0.286413,0,0,0
484,0.000000,0.286413,1,0,0
485,0.000000,0.286413,0,0,0
486,0.608016,0.286413,1,0,0
487,1.000000,0.286413,0,0,0
488,0.007820,0.286413,1,0,0
489,0.000000,0.285435,0,0,0
490,0.000000,0.285435,1,0,0
491,1.000000,0.286413,0,0,0
492,1.000000,0.286413,1,0,0
493,0.164223,0.285435,0,0,0
494,0.000000,0.285435,1,0,0
495,0.000000,0.285435,0,0,0
496,1.000000,0.286413,1,0,0
497,1.000000,0.286413,0,0,0
498,0.000000,0.285435,1,0,0
499,0.000000,0.285435,0,0,0
500,0.000000,0.285435,1,0,0
501,0.754643,0.286413,0,0,0
502,1.000000,0.286413,1,0,0
503,0.336266,0.285435,0,0,0
504,0.000000,0.285435,1,0,0
505,0.000000,0.285435,0,0,0
506,0.202346,0.285435,1,0,0
507,1.000000,0.285435,0,0,0
508,0.662757,0.285435,1,0,0
509,0.000000,0.285435,0,0,0
510,0.000000,0.285435,1,0,0
511,0.000000,0.285435,0,0,0
512,0.858260,0.285435,1,0,0
513,1.000000,0.285435,0,0,0
514,0.000000,0.285435,1,0,0
515,0.000000,0.285435,0,0,0
516,0.000000,0.285435,1,0,0
517,0.405670,0.285435,0,0,0
518,1.000000,0.285435,1,0,0
519,0.952102,0.285435,0,0,0
520,0.000000,0.285435,1,0,0
521,0.000000,0.285435,0,0,0
522,0.600196,0.285435,1,0,0
523,1.000000,0.285435,0,0,0
524,1.000000,0.285435,1,0,0
525,0.000000,0.285435,0,0,0
526,0.000000,0.285435,1,0,0
527,0.168133,0.285435,0,0,0
528,1.000000,0.285435,1,0,0
529,1.000000,0.285435,0,0,0
530,0.000000,0.285435,1,0,0
531,0.000000,0.285435,0,0,0
532,0.000000,0.285435,1,0,0
533,1.000000,0.285435,0,0,0
534,1.000000,0.285435,1,0,0
535,0.000000,0.285435,0,0,0
536,0.000000,0.285435,1,0,0
537,0.000000,0.285435,0,0,0
538,0.890518,0.285435,1,0,0
539,1.000000,0.285435,0,0,0
540,0.097752,0.285435,1,0,0
541,0.000000,0.284457,0,0,0
542,0.000000,0.284457,1,0,0
543,0.354839,0.285435,0,0,0
544,1.000000,0.285435,1,0,0
545,0.636364,0.284457,0,0,0
546,0.000000,0.284457,1,0,0
547,0.000000,0.284457,0,0,0
548,0.622678,0.285435,1,0,0
549,1.000000,0.285435,0,0,0
550,0.589443,0.284457,1,0,0
551,0.000000,0.284457,0,0,0
552,0.000000,0.284457,1,0,0
553,0.265885,0.284457,0,0,0
554,1.000000,0.285435,1,0,0
555,1.000000,0.284457,0,0,0
556,0.000000,0.284457,1,0,0
557,0.000000,0.284457,0,0,0
558,0.000000,0.284457,1,0,0
559,1.000000,0.284457,0,0,0
560,1.000000,0.284457,1,0,0
561,0.070381,0.284457,0,0,0
562,0.000000,0.284457,1,0,0
563,0.000000,0.284457,0,0,0
564,0.835777,0.284457,1,0,0
565,1.000000,0.284457,0,0,0
566,0.000000,0.284457,1,0,0
567,0.000000,0.284457,0,0,0
568,0.000000,0.284457,1,0,0
569,0.510264,0.284457,0,0,0
570,1.000000,0.284457,1,0,0
571,0.692082,0.284457,0,0,0
572,0.000000,0.284457,1,0,0
573,0.000000,0.284457,0,0,0
574,0.033236,0.284457,1,0,0
575,1.000000,0.284457,0,0,0
576,1.000000,0.284457,1,0,0
577,0.000000,0.284457,0,0,0
578,0.000000,0.284457,1,0,0
579,0.000000,0.284457,0,0,0
580,0.883675,0.284457,1,0,0
581,1.000000,0.284457,0,0,0
582,0.609971,0.284457,1,0,0
583,0.000000,0.284457,0,0,0
584,0.000000,0.284457,1,0,0
585,0.641251,0.284457,0,0,0
586,1.000000,0.284457,1,0,0
587,0.261975,0.284457,0,0,0
588,0.000000,0.284457,1,0,0
589,0.000000,0.284457,0,0,0
590,0.217986,0.284457,1,0,0
591,1.000000,0.284457,0,0,0
592,0.001955,0.284457,1,0,0
593,0.000000,0.284457,0,0,0
594,0.000000,0.284457,1,0,0
595,0.373412,0.284457,0,0,0
596,1.000000,0.284457,1,0,0
597,0.824047,0.284457,0,0,0
598,0.000000,0.284457,1,0,0
599,0.000000,0.284457,0,0,0
600,0.384164,0.284457,1,0,0
601,1.000000,0.284457,0,0,0
602,1.000000,0.284457,1,0,0
603,0.000000,0.284457,0,0,0
604,0.000000,0.284457,1,0,0
605,0.208211,0.284457,0,0,0
606,1.000000,0.284457,1,0,0
607,1.000000,0.284457,0,0,0
608,0.152493,0.284457,1,0,0
609,0.000000,0.284457,0,0,0
610,0.090909,0.284457,1,0,0
611,1.000000,0.284457,0,0,0
612,1.000000,0.284457,1,0,0
613,0.000000,0.284457,0,0,0
614,0.000000,0.284457,1,0,0
615,0.069404,0.284457,0,0,0
616,1.000000,0.284457,1,0,0
617,1.000000,0.284457,0,0,0
618,0.112414,0.284457,1,0,0
619,0.000000,0.283480,0,0,0
620,0.000000,0.284457,1,0,0
621,1.000000,0.284457,0,0,0
622,1.000000,0.284457,1,0,0
623,0.392962,0.284457,0,0,0
624,0.000000,0.283480,1,0,0
625,0.000000,0.283480,0,0,0
626,0.472141,0.284457,1,0,0
627,1.000000,0.284457,0,0,0
628,0.823069,0.284457,1,0,0
629,0.000000,0.283480,0,0,0
630,0.000000,0.283480,1,0,0
631,0.186706,0.283480,0,0,0
632,1.000000,0.284457,1,0,0
633,0.783969,0.284457,0,0,0
634,0.000000,0.283480,1,0,0
635,0.000000,0.283480,0,0,0
636,0.004888,0.283480,1,0,0
637,1.000000,0.284457,0,0,0
638,1.000000,0.283480,1,0,0
639,0.150538,0.283480,0,0,0
640,0.000000,0.283480,1,0,0
641,0.000000,0.283480,0,0,0
642,0.804497,0.284457,1,0,0
643,1.000000,0.283480,0,0,0
644,0.056696,0.283480,1,0,0
645,0.000000,0.283480,0,0,0
646,0.000000,0.283480,1,0,0
647,0.673509,0.283480,0,0,0
648,1.000000,0.283480,1,0,0
649,0.784946,0.283480,0,0,0
650,0.000000,0.283480,1,0,0
651,0.000000,0.283480,0,0,0
652,0.329423,0.283480,1,0,0
653,1.000000,0.283480,0,0,0
654,0.654936,0.283480,1,0,0
655,0.000000,0.283480,0,0,0
656,0.000000,0.283480,1,0,0
657,0.474096,0.283480,0,0,0
658,1.000000,0.283480,1,0,0
659,0.548387,0.283480,0,0,0
660,0.000000,0.283480,1,0,0
661,0.000000,0.283480,0,0,0
662,0.149560,0.283480,1,0,0
663,1.000000,0.283480,0,0,0
664,1.000000,0.283480,1,0,0
665,0.000000,0.283480,0,0,0
666,0.000000,0.283480,1,0,0
667,0.000000,0.283480,0,0,0
668,1.000000,0.283480,1,0,0
669,1.000000,0.283480,0,0,0
670,0.508309,0.283480,1,0,0
671,0.000000,0.283480,0,0,0
672,0.000000,0.283480,1,0,0
673,0.658847,0.283480,0,0,0
674,1.000000,0.283480,1,0,0
675,0.679374,0.283480,0,0,0
676,0.000000,0.283480,1,0,0
677,0.000000,0.283480,0,0,0
678,0.227761,0.283480,1,0,0
679,1.000000,0.283480,0,0,0
680,0.833822,0.283480,1,0,0
681,0.000000,0.283480,0,0,0
682,0.000000,0.283480,1,0,0
683,0.040078,0.283480,0,0,0
684,1.000000,0.283480,1,0,0
685,1.000000,0.283480,0,0,0
686,0.000000,0.283480,1,0,0
687,0.000000,0.283480,0,0,0
688,0.000000,0.283480,1,0,0
689,0.875855,0.283480,0,0,0
690,1.000000,0.283480,1,0,0
691,0.324536,0.283480,0,0,0
692,0.000000,0.283480,1,0,0
693,0.000000,0.283480,0,0,0
694,0.782991,0.283480,1,0,0
695,1.000000,0.283480,0,0,0
696,1.000000,0.283480,1,0,0
697,0.000000,0.283480,0,0,0
698,0.000000,0.283480,1,0,0
699,0.251222,0.283480,0,0,0
700,1.000000,0.283480,1,0,0
701,0.894428,0.283480,0,0,0
702,0.000000,0.283480,1,0,0
703,0.000000,0.283480,0,0,0
704,0.242424,0.283480,1,0,0
705,1.000000,0.283480,0,0,0
706,1.000000,0.283480,1,0,0
707,0.000000,0.283480,0,0,0
708,0.000000,0.283480,1,0,0
709,0.485826,0.283480,0,0,0
710,1.000000,0.283480,1,0,0
711,1.000000,0.283480,0,0,0
712,0.000000,0.283480,1,0,0
713,0.000000,0.283480,0,0,0
714,0.173998,0.283480,1,0,0
715,1.000000,0.283480,0,0,0
716,1.000000,0.283480,1,0,0
717,0.114370,0.283480,0,0,0
718,0.000000,0.283480,1,0,0
719,0.288368,0.283480,0,0,0
720,1.000000,0.283480,1,0,0
721,1.000000,0.283480,0,0,0
722,0.068426,0.283480,1,0,0
723,0.000000,0.283480,0,0,0
724,0.130010,0.283480,1,0,0
725,1.000000,0.283480,0,0,0
726,1.000000,0.283480,1,0,0
727,0.175953,0.283480,0,0,0
728,0.000000,0.283480,1,0,0
729,0.435973,0.283480,0,0,0
730,1.000000,0.283480,1,0,0
731,1.000000,0.283480,0,0,0
732,0.855327,0.283480,1,0,0
733,0.000000,0.282502,0,0,0
734,0.000000,0.283480,1,0,0
735,1.000000,0.283480,0,0,0
736,1.000000,0.283480,1,0,0
737,1.000000,0.283480,0,0,0
738,0.103617,0.282502,1,0,0
739,0.000000,0.282502,0,0,0
740,1.000000,0.283480,1,0,0
741,1.000000,0.283480,0,0,0
742,1.000000,0.283480,1,0,0
743,0.260020,0.282502,0,0,0
744,0.000000,0.282502,1,0,0
745,0.313783,0.283480,0,0,0
746,1.000000,0.283480,1,0,0
747,1.000000,0.283480,0,0,0
748,0.263930,0.282502,1,0,0
749,0.000000,0.282502,0,0,0
750,0.057674,0.282502,1,0,0
751,1.000000,0.283480,0,0,0
752,1.000000,0.282502,1,0,0
753,1.000000,0.282502,0,0,0
754,0.000000,0.282502,1,0,0
755,0.000000,0.282502,0,0,0
756,0.621701,0.282502,1,0,0
757,1.000000,0.282502,0,0,0
758,1.000000,0.282502,1,0,0
759,0.304008,0.282502,0,0,0
760,0.000000,0.282502,1,0,0
761,1.000000,0.282502,0,0,0
762,1.000000,0.282502,1,0,0
763,1.000000,0.282502,0,0,0
764,0.796676,0.282502,1,0,0
765,0.000000,0.282502,0,0,0
766,0.417400,0.282502,1,0,0
767,1.000000,0.282502,0,0,0
768,1.000000,0.282502,1,0,0
769,0.843597,0.282502,0,0,0
